; El Archivo Poi Ascii ha sido creado Encendio 16/06/2016 por PoiEdit, ©2002-2008 por Dnote Software (http://www.dnote.nl). Todos Los Derechos Reservados.

-8.85919, 41.86713, "Caminha  Gratuito: no  Agua: Si WC: si"
16.70336, 43.16164, "Camp Grebisce (Jelsa, isla de Hvar)  (Tarifa:20eur/dia(furgo+2pax);playa, tienda, restaurante)"
17.10212, 42.96174, "Camp Vrbovica (Korcula)  (Tarifa:20eur/dia(furgo+2pax);playa, tienda, wifi)"
-5.93729, 35.75940, "Camping Achakar (Tanger)   (Precio:95dh/dia(furgo+2pax)duchas,rte,wifi..)"
-8.78991, 52.56493, "Camping Adare  Agua: Si, WC: Si, Luz: Si, Gratuito: No 22eur 2 personas"
8.87428, 42.60858, "Camping Al Marina (Algajhola)  (23 eur/dia(furgo+2pax);restaurante)"
-7.68623, 38.79383, "Camping Alentejo (Evoramonte- Estremoz)  (Tarifa:8eur/noche;piscina,wifi..)"
-3.68895, 40.31703, "Camping Alpha (Getafe)  Tarifa: 24 eur/dia (furgo+2 pax); supermercado, restarurante, piscina, wifi"
-7.14156, 43.41470, "Camping Amaido (San Tirso de Abres)  19.5 eur/dia (furgo+2pax+2niños); ideal para niños"
0.77919, 40.86475, "Camping Ametlla Village Platja  (20eur/noche)"
17.90103, 59.33751, "Camping Angbyplan (Estocolmo)  (Tarifa:280nok/dia(furgo+2pax);super,wifi,metro al centro)"
25.14779, 57.31741, "Camping Apalkalns (Raiskuma)  (19 eur/dia(furgo+2pax+elect); lavadora, bicis, botes)"
-2.03414, 42.89868, "Camping Arbizu  (Tarifa:23eur/dia(furgo+2pax);piscina,tienda,bar..)"
-3.45419, 40.32003, "Camping Arganda  25 eur/dia ( furgo+2pax); Agua: si; Wc: si"
-1.94011, 42.72015, "Camping Aritzaleku (Lerate)  20 eur/dia (furgo+2pax); piscina, supermercado, embarcadero; cierra en invierno"
-8.29401, 43.54015, "Camping As Cabazas  Camping con vistas al mar"
-0.88430, 42.90161, "Camping Asolaze (Isaba)  26 eur/noche (furgo+2 pax); 2ªcat; tf:948 893034"
23.67209, 38.00867, "Camping Athens (Atenas)  Tarifa: 25eur (furgo+2 pax);conexion con el centro."
-5.58479, 31.55303, "Camping Atlas (Todra)  70 dh (furgo+2pax/noche); Agua: si; Wc: si"
22.74092, 37.71912, "Camping Atreus (Micenas)  8.5 eur/noche (furgo+2 pax); electricidad, piscina, sombra, lavanderia."
0.83760, 45.21320, "Camping Au Fil de L´Eau (Antonne-et-Trigonant)  Precio por fugo+2pax: 12.50 eur."
6.34551, 46.46479, "Camping Aux Vernes (Rolle)  Gratuito: si; Agua: si; Wc: si"
0.69907, 42.43992, "Camping Baliera  Agua SI-WC SI- Vaciado SI"
15.59432, 54.18243, "Camping Baltic (Kolobrzeg)  (Tarifa:12eur/dia(furgo+2pax);tienda, bar, salas juegos)"
10.77184, 47.59237, "Camping Bannwaldsee  (28,5eur/Furgo+2pers)"
-0.62779, 44.75537, "Camping Beausoleil (Burdeos)  (Tarifa:19.50eur/dia(furgo+2 pax); Agua: si; Wc: si)"
-13.05171, 27.46185, "Camping Bedouin Camp  (9eur (2pax+furgo);restaurante, actividades desierto)"
-9.51296, 52.05771, "Camping Beech Grove (Killarney)  Agua: Si, WC: Si, Luz: Si, Gratuito: No 21eur 2 personas"
-7.86210, 38.00754, "Camping Beja  (6 eur/noche(furgo+2 pax+electr+wifi)"
-0.37092, 44.78375, "Camping Bel-Air (Creon)   (Precio:18eur/dia(furgo+2pax);wifi,piscina,bar..)"
21.55052, 41.99667, "Camping Bellevue (Skopje)   (23eur/dia(furgo+2pax);bar,parque infantil..)"
-7.20004, 43.55519, "Camping Benquerencia (Barreiros)  Tarifa: 10 eur/dia (furgo+2pax); duchas"
0.14010, 43.08054, "Camping Bigourdan  (19eur/dia(furgo+2pax+elect.);piscina,wifi)"
14.08018, 46.36163, "Camping Bled"
2.23458, 48.86826, "Camping Bois de Boulogne  (Paris)  Tarifa: 27.50 eur/dia (furgo+2pax);  Agua: Si;  WC: si"
-0.73025, 42.78611, "Camping Borda Bisaltico  Tarifa aprox: 20 eur/dia (furgo+2 pax)"
15.68774, 44.76475, "Camping Borje  (Precio:22eur/dia;bus a Pritvice)"
11.05377, 43.45353, "Camping Boschetto di Piemma  (Tarifa:27eur/dia(furgo+2pax);autobus a San Gimignano)"
1.37664, 43.60584, "Camping Bouriette (Toulouse)  (Precio:17eur/dia(furgo+2pax);lavanderia)"
5.43552, 60.35230, "Camping Bratland (Bergen)  (Tarifa:180nok/dia(furgo+2pax);ducha,wifi,lavadora..)"
10.73852, 47.59682, "Camping Brunnen (Schwangau)  Tarifa: 26eur/dia(furgo+2 pax); Supermecado, restaurante, wifi.."
5.72530, 58.53968, "Camping Brusard  (22eur/noche)"
6.92695, 62.90347, "Camping Bud  (Tarifa:220nok/dia(furgo+2pax);wifi,lavadora..)"
8.08454, 48.72871, "Camping Buhl-Oberbruch  Gratuito: No, Pernocta: Si Agua: Si WC:si"
8.14068, 47.89600, "Camping Bulhof (Titisee)  Gratuito: No, Pernocta: Si Agua: Si WC:si"
-4.74301, 36.48876, "Camping Cabo Pino  Tarifa:33eur/dia; restaurante, supermercado, piscina"
-6.01381, 36.18809, "Camping Camaleon (Caños de Meca)  Gratuito: No,Agua: Si WC:si"
29.97854, 59.86823, "Camping CampTom-Shuvalovka  (2500 rublas/dÃ­as; restaurante; animales; wifi; sauna)"
-2.04620, 48.44732, "Camping Chateaubriand (Dinan)  Tarifa: 13 eur/dia (furgo+2 pax); Cercano al centro"
15.24390, 38.26220, "Camping Cirucco Village (Milazzo)  (Precio:25eur/dia(furgo+2pax);playa,restaurante..)"
-1.42743, 40.41207, "Camping Ciudad de Albarracin  (20eur/dia(furgo+2pax);bar,wifi..)"
-6.41213, 39.48930, "Camping Ciudad de Caceres  24 eur/dia(furgo+2pax);electr, agua, wifi..; autobus al centro"
2.67056, 48.91268, "Camping Club le Parc de Paris   (26eur/dia;restaurane, bar, super)"
-8.75196, 40.59974, "Camping Costa Nova (Ilhavo)  15.50 eur/noche (furgo+2pax); acceso a playa; supermercado"
-2.87940, 41.92878, "Camping Covaleda  Agua SI-WC SI- Vaciado SI"
-4.58688, 41.80520, "Camping Cubillas  (Tarifa:15eur/dia;duchas,wifi...)"
-0.79516, 42.35559, "Camping de Agüero  Agua: Si, Wc: Si, Gratuito: Si"
6.98868, 50.51954, "Camping de Altenahr  Agua: Si    WC: Si    Gratuito: 12eur/pers/noche"
3.68103, 51.04636, "Camping de Blaarmeersen (Gante)  Gratuito: no (16eur/dia);Agua: Si; Wc: Si"
-6.78153, 42.79255, "Camping de Burbia (Ancares)  Gratuito: no, Agua: Si, WC: si"
-5.27284, 35.16991, "Camping de Chefchaoen  Gratuito: no  Agua: Si WC: si"
4.37900, 52.01888, "Camping de Delftse Hout"
23.54267, 58.94053, "Camping de Haapsalu  Gratuito: No, Pernocta: Si Agua: Si WC:si"
27.42439, 66.71670, "Camping de Kemijarvi  Gratuito: No, Agua: Si, WC: Si"
-1.21230, 44.58117, "Camping de la Dune (Arcachon)  Tarifa: 18eur (furgo+2pax); piscina, lavanderia, wifi.."
-0.14598, 44.91572, "Camping de la Ferme Fournet (St.Emilion)  Gratuito: no; Agua: si; Wc: si;Duchas: si"
-4.52383, 48.63081, "Camping de la Greve Blanche  Gratuito: no; Agua: si; Wc: si; camping junto al mar"
-0.50732, 47.26514, "Camping de Le Ecluse (Thouarce)  (12eur/dia(furgo+2pax);parque infantil,piscina..)"
8.16539, 48.97110, "Camping de les Mouettes (Lauterbourg)   (18eur/dia(furgo+2pax);lavadora,playa fluvial..)"
4.39058, 52.01901, "Camping de Pijnacker"
-15.48961, 27.89797, "Camping de Temisas  (12eur/dia;bar,piscina..)"
5.07894, 52.43096, "Camping de Uitdam"
5.91520, 52.17435, "Camping de Wapenberg  Agua: Si, Wc: Si, Gratuito: 15eur"
4.38093, 51.97354, "Camping Delflandhoeve (Delft )  17 eur/noche"
22.47511, 38.47852, "Camping Delphi (Delphos)  Tarifa: 22 eur/dia (furgo+2 pax); piscina; restaurante: wifi"
-4.22855, 47.79721, "Camping des Dunes (Plobannalec-Lesconil)  Tarifa: 22 eur (furgo+2pax); Lavanderia, playa..."
-1.64586, 48.13534, "Camping des Gayeulles (Rennes)  (20eur/dia(furgo+2pax);bar,parque infantil..)"
6.34896, 49.44539, "Camping des Tilleus(Sierck-les-Bains)  (12eur/dia(furgo+2pax)"
-0.52949, 49.28970, "Camping Des Trois Rivieres (Creully)  (Abierto de abril a septiembre)"
-5.01856, 33.98698, "Camping Diamant Vert (Fez)  (Precio:80dh/dia(furgo+2pax)duchas,piscina..)"
-8.84797, 41.80264, "Camping do Paço (Vila Praia de Ancora)  (Tarifa:15eur/dia(furgo+2pax);tienda,bar...)"
-2.72811, 47.73050, "Camping du Haras (Monterblanc)  (Precio:20eur/dia(furgo+2pax))"
4.22497, 46.56108, "Camping du Lac (Palinges)  Tarifa: 18 eur(furgo+2pax); wifi, playa fluvial"
2.09574, 42.51989, "Camping du Pla de Barres (Bouillouses)  Gratuito en invierno; en verano 15 eur/dia (furgo+2pax)"
3.41264, 50.60010, "Camping d´Lorient (Tournai)  12eur/noche; cercano al centro de Tournai"
-5.11247, 36.78662, "Camping El Abogao (Ronda)  (18eur/dia(furgo+2pax);piscina..)"
-5.65572, 37.99270, "Camping El Batan de las Monjas  Gratuito: no; Agua: si; Wc: si"
-2.75808, 41.93204, "Camping El Cobijo (Vinuesa)  17 eur/dia (furgo+2 pax); supermercado, restaurante..."
-6.67355, 37.90469, "Camping El Madroñal, Fuenteheridos  Luz: Si Agua: Si WC: Si Gratuito: No"
3.18919, 42.04054, "Camping El Molino (L´Estartit)  (Tarifa:19eur/dia(furgo+2pax);tienda,wifi..)"
-4.80240, 43.29977, "Camping El Naranjo de Bulnes  22 eur./noche (furgo+2 pax); 2º categoria; tf: 985 84 65 78"
-3.94935, 36.73987, "Camping El Pino  (18eur/di­a;tienda,restaurante,piscina)"
3.18442, 42.34247, "Camping El Port de la Vall (Port de la Selva.)  Agua: Si, WC: Si, Luz: Si, Gratuito: No"
15.96980, 69.27782, "Camping en Bleik (Andoya)  Gratuito: no; Agua: si; Wc: si"
-5.27772, 35.62889, "Camping en Martil  Tarifa: 65 dh/dia (furgo+2 pax); Agua; Wc; Duchas"
13.24198, 68.09747, "Camping en Ramberg  Gratuito: no; Agua: si; Wc: si;"
0.69867, 42.79537, "Camping Espalies (Bossots)  Tarifa: 24 eur/dia (furgo+2pax); Bar, piscina, wifi.."
0.77881, 40.65692, "Camping Eucaliptus  gratuito: no, agua:si, wc:si"
11.30608, 43.80719, "Camping Fiesole (Florencia)  Gratuito: no; Agua: si; Wc: si"
-6.36496, 56.30774, "Camping Finne Farm (Mull)  (14 libras/noche (2pax+furgo); lavadora;congelador)"
12.48167, 41.95556, "Camping Flaminio Village (Roma)  32 eur/dia (furgo+2pax); piscina; tren al centro"
2.42847, 41.75691, "Camping Fontmartina  Tarifa:10eur/dia(furgo+2pax);parque infantil, tienda, bar.."
-3.65775, 42.34112, "Camping Fuentes Blancas   	(Precio:20eur/dia(furgo+2pax);bar,piscina,tienda...)"
-4.50553, 42.87263, "Camping Fuentes Carrionas  (20 eur (2pax+furgo);bar,restaurante, wifi )"
12.25614, 45.41943, "Camping Fusina  Tarifa: 36 eur/dia(furgo+2 pax); Bar, supermercado, lavanderia. Muy ruidoso; mosquitos"
-0.30436, 42.61706, "Camping Gavin  Gratuito: no Agua: Si WC: si"
-8.98656, 29.71539, "Camping Granite Rose (Tafraoute)  Tarifa: 30dh/dia (furgo+ 1pax); electricidad, duchas, wifi."
4.38268, 50.93499, "Camping Grimbergen  14 eur/noche; Autobus a Bruselas"
19.08289, 47.47586, "Camping Haller (Budapest)  Tarifa: 24 eur/noche; estacion metro a 15 minutos"
34.65762, 61.60477, "Camping Holiday Park Uya  (500 rublas/dÃ­a; restaurante;sauna;luz;barcas)"
-0.54011, 54.43644, "Camping Hooks House Farm  14 libras/noche(furgo+2 pax); Agua: si; Wc: si"
10.68396, 47.59973, "Camping Hopfensee  (35eur/noche)"
-1.22567, 32.10637, "Camping Hotel Figuig  (Tarifa:100dh/dia;Agua,wc,duchas,electr,piscina,cafeteria)"
-9.72545, 51.69329, "Camping Hungry Hill (Adrigole)  Agua: Si, Wc: Si, Luz: Si, Gratuito: No 15eur 2 personas; cierra en invierno"
12.14119, 42.23375, "Camping Il Corniolo (Capranica)  (Tarifa:15eur/dia;piscina,restaurante)"
17.94411, 43.66334, "Camping Ilidza (Sarajevo)  Agua: Si Luz: Si WC: Si  Gratuito: No"
10.91702, 49.86150, "Camping Insel (Bamberg)  (Tarifa:19eur/dia(furgo+2pax);bar, restaurante, bus al centro..)"
-4.96946, 34.00012, "Camping Internacional Fez  Camping con piscina"
-2.05909, 42.64680, "Camping Iratxe  Agua: Si Luz: Si WC: Si  Gratuito: No"
-2.32982, 43.29425, "Camping Itxaspe (Itziar)  (Precio:30eur/dia(furgo+2pax);piscina,wifi,bar..)"
20.24108, 39.47346, "Camping Kalami Beach (Epiro)  Tarifa aprox: 25 eur/dia (furgo+2 pax)"
9.98434, 49.74463, "Camping Kalte Quelle (Wurzburg)  (Tarifa:16eur/dia(furgo+2pax);tienda,bar..)"
14.60819, 46.30575, "Camping Kamniska Bistrica  (23eur/2pers elect)"
23.83365, 54.91554, "Camping Kaunas City   (12 euros/noche (2pax+furgo); Wifi; sauna; cocina)"
-0.09778, 38.93278, "Camping Kiko Park (Oliva)  Tarifa: 25 eur/dia(furgo+2pax); Supermercado, restaurante, playa"
17.95046, 43.65980, "Camping Konjic  Gratuito: No, Pernocta: Si Agua: Si WC:si"
19.92385, 50.01596, "Camping Krakowianka (Cracovia)  (20eur/dia(furgo+2pax);bar....)"
11.32636, 47.26350, "Camping Kranebitterhof (Innsbruck)  Tarifa: 25 eur/dia (furgo+2pax), tienda, rte, bus a Innsbruck"
3.45323, 51.51853, "Camping Kreekebos  (15eur/Furgo 2pers)"
-0.14187, 44.91675, "Camping La Barbanne (Saint Emilion)  18-30 eur/noche (furgo+2 pax)"
-3.48255, 43.25847, "Camping La Barquilla (Ramales)  (Precio:24eur/noche(furgo+2pax))"
-2.91297, 37.76038, "Camping La Bolera (Pozo Alcon)  Tarifa: 15 eur/dia (furgo+2 pax); bar; lavanderia; abierto de abril a diciembre"
7.41649, 43.89686, "Camping La Domaine de Ste Madeleine (Sospel)  (26eur/dia;Tienda,lavadora,wifi)"
2.51664, 42.15765, "Camping La Fageda  Agua SI-WC SI- Vaciado NO"
0.69648, 46.97290, "Camping La Grosse Motte(Descartes)   Gratuito: no, Agua: si, Wc: si"
-4.65623, 43.15771, "Camping La Isla-Picos de Europa  (24eur/dia(furgo+2pax);bar,piscina..)"
-5.36054, 40.15303, "Camping La Mata  Gratuito: no, Agua: si, Wc: si"
7.71459, 48.57552, "Camping La Mountagne Verte (Estrasburgo)   Tarifa: 25 eur/dia (furgo+2 pax); supermercado, parque infantil"
-9.65823, 31.43275, "Camping La Palme (Essaouira)  Tarifa: 70dh/dia (furgo+ 2pax); electricidad, duchas."
-4.65187, 43.40014, "Camping la Paz  Gratuito: No, Pernocta: Si Agua: Si WC:si"
1.08007, 46.21186, "Camping La Planche des Dames (Le Dorat)  (8eur/dia(furgo+2pax);Wifi,bar..)"
-2.45458, 42.47099, "Camping La Playa  25 eur-dia dos pers, furgo y electr. Cerca centro"
-1.92054, 38.20666, "Camping La Puerta (Moratalla)  Tarifa: 11 eur (furgo+2 pax); piscina, bar, supermercado..."
2.18761, 43.25913, "Camping La Pujade (Alzonne)  (18eur/dia(furgo+2pax);tienda,restaurante,wifi)"
1.63866, 42.93092, "Camping La Roucateille (Montgailhard)  (Tarifa:14eur/dia(furgo+2pax);camping pequeño)"
-1.98672, 48.61496, "Camping La Ville Huchet (St.Malo)  Tarifa: 25 eur/dia (furgo+2 pax); supermercado, bar, piscina, pizzeria"
-4.64483, 43.15432, "Camping La Viorna  Gratuito: no  Agua: Si WC: si"
0.31500, 42.14194, "Camping Lago Barasona  (23eur/dia;lago,piscina, bar, super..)"
-0.64431, 40.81614, "Camping las Aguas  Tarifa: 14 eur (furgo, 2 adultos y perra) Se cobra por noche, sin prisa por salir... Servicios: Pisc"
-2.02351, 40.29560, "Camping Las Majadas   (Precio:15eur/noche;restaurante, piscina..)"
-5.27653, 43.00735, "Camping Las Nieves  Agua Si -WC Si -Vaciado Si -11 furgo y 2 per"
-2.96529, 36.74334, "Camping Las Vegas (Adra)  (16eur/dia(furgo+2pax);Wifi,bar..)"
7.83008, 46.68593, "Camping Lazy Rancho (Interlaken)  Hablan castellano; Hay supermercado"
2.30410, 48.65518, "Camping Le Beau Village  (26eur/dia(furgo+2pax);tienda,restaurante,wifi)"
1.60289, 43.19053, "Camping Le Belle Verte (Le Venet)  (Tarifa:10eur/dia(furgo+2pax);camping pequeño)"
1.14829, 44.83857, "Camping Le Capeyrou (Beynac-et-Cazenac)   15 eur/noche; restaurante"
3.02736, 43.49808, "Camping Le Nice (Roquebrun)  Tarifa: 12 eur/dia (furgo+2 pax)"
-7.32294, 33.73705, "Camping Le Ocean Bleu (Mohammedia)  80 dh/dia (furgo+2 pax)"
-3.38398, 48.81444, "Camping Le Palud (Trelevern)  Tarifa: 21eur/dia(furgo+2pax); Tienda, bar, playa"
2.65249, 48.85892, "Camping Le Parc de la Colline (Torcy)  Gratuito No, Agua Si, WC Si"
0.22401, 49.42457, "Camping Le Phare (Honfleur)  20 eur/noche. Vaciado de grises: si"
-7.99017, 31.70677, "Camping Le Relais (Marrakesh)   Tarifa: 70dh/dia (furgo+ 2pax); electricidad, duchas."
1.65431, 44.81928, "Camping Le Roc  (Tarifa:16eur/dia(furgo+2pax);abierto de abril a oct.)"
-1.22497, 44.11384, "Camping Les Cigales (St Julien en Born)  (12eur/dia(furgo+2pax);lavadora,minigolf..)"
1.64346, 50.67738, "Camping Les Cytises (Isques)  (20eur/dia(furgo+2pax);lavadora..)"
1.16397, 44.83556, "Camping Les deux vallees"
-1.40718, 43.79401, "Camping Les Sableres  Camping Municipal Vieux Boucau 12euros noche"
-4.96367, 31.68465, "Camping Les Tamaris (Goulmima)  5 eur (furgo+2pax/noche); Agua: si; Wc: si; Piscina: si"
-1.35490, 43.95455, "Camping Les Tourterelles Sain Girons Plage  Camping"
-2.01753, 42.65716, "Camping Lizarra (Estella)  Gratuito: no; Agua: si; Wc: si"
27.07237, 68.90328, "Camping Lomakyla (Lago Inari)  (25eur/dia;Agua:si;Wc:si)"
-2.12083, 48.63402, "Camping Lonchamp (Saint Lunaire)  (Tarifa:22eur/dia(furgo+2pax);tienda,piscina,wifi..)"
-2.12079, 48.63386, "Camping Longchamp (St.Lunaire)  (25eur/dia(furgo+2pax);lavadora,secadora..)"
-3.69623, 38.88064, "Camping Los Arenales  Gratuito: No, Pernocta: Si Agua: Si WC:si"
-2.84750, 38.93726, "Camping Los Batanes  (Precio:30eur/dia(furgo+2pax);tienda,piscina,lavanderia)"
-2.67659, 42.08131, "Camping Los Cameros   Gratuito: no Agua: Si WC: si"
-4.71789, 36.48928, "Camping Los Jarales  Tarifa: 21 eur/dia (furgo+2pax);restaurante; lavadora; piscina"
-0.01593, 38.86811, "Camping Los Llanos  (17 eur/dia(furgo+2pax+elect) piscina)"
-6.18698, 43.56093, "Camping los pradones  Camping en la playa de artedo"
0.25154, 42.56147, "Camping Los Vives (Saravillo)  Tarifa: 17 eur/dia (furgo+2pax); piscina, rio, bar, super, tv"
6.85006, 61.86762, "Camping Lovik (Loen)  (Tarifa:220nok/dia(furgo+2pax);wifi,lavadora..)"
-0.72190, 45.38245, "Camping L´Estuaire (Saint-Thomas-de-Conac)  (Tarifa:19eur/dia(furgo+2pax);tienda,piscina,wifi..)"
20.96689, 52.21500, "Camping Majawa (Varsovia)  (25eur/dia(furgo+2pax);7km al centro)"
17.87797, 43.26331, "Camping Mali Wimbledon  (14eu/noche-Furgo+2pers)"
16.98433, 52.40331, "Camping Malta  (16,3eur furgo/2pers/noche/elect)"
-0.81597, 37.76965, "Camping Mar Menor  (Tarifa:12eur/dia(furgo+2pax);tienda, bar)"
-3.65417, 37.19167, "Camping Maria Eugenia (Granada)  23 eur/di­a (furgo+2 pax); cercano al centro"
-0.94301, 41.63792, "Camping mcpal. ciudad de Zaragoza  Tarifa: 11 eur (furgo+2pax); supermercado, piscina, wifi..."
3.26311, 51.20720, "Camping Memling (Brujas)  (Tarifa:26eur/dia(furgo+2pax);lavanderia,wifi..)"
6.89152, 45.93851, "Camping Mer de Glace (Chamonix)  Tarifa: 17eur (furgo+2pax); Lavanderia, wifi; cierra en invierno"
8.22744, 48.02418, "Camping Michelhof  20 eur/dia (furgo+2 pax); restaurante; lavadora"
-5.83364, 35.79204, "Camping Miramonte (Tanger)  (Precio:65dh/dia(furgo+2pax);piscina,electricidad)"
-6.08342, 39.94406, "Camping Monfragüe  (Tarifa:20eur/dia(furgo+2pax);"
-8.26837, 41.42988, "Camping Monte da Penha (Guimaraes)  Gratuito: no, agua: si, wc: si"
-4.61342, 36.64895, "Camping Monte Parc (Alhaurin de la Torre)  Tarifa: 25 eur (furgo+2pax)"
-6.28783, 34.87514, "Camping Moulay-Bousselham  (Precio:80dh/dia(furgo+2pax);restaurante,wifi..)"
-0.60403, 42.99815, "Camping Mpal de Bedous  Tarifa:10eur/dia(furgo+2pax);abierto de marzo a octubre"
-8.09847, 42.42357, "Camping Mpal. Arenteiro   Tarifa: 9eur/dia(furgo+2pax)"
-7.95616, 42.33783, "Camping Mpal. de Ourense  Tarifa: 9.5eur/dia(furgo+2pax); tren al centro"
1.31541, 42.89790, "Camping mpal. du Peyrat (Biert)  (Tarifa:8eur/dia(furgo+2pax);duchas,agua...)"
7.32409, 47.73477, "Camping Mulhouse  (15eur furgo/2pers/noche)"
-0.23156, 45.30147, "Camping Municipal Chevanceaux   (10eur/dia(furgo+2pax);electricidad)"
0.11282, 47.23008, "Camping municipal Chouze-sur-Loire   (9,50 eur/dia(furgo+2pax); lavadora, bicis)"
-8.42228, 41.53822, "Camping municipal de Braga  8.70 euros/noche (furgo+2pax+electr); cercano al centro de Braga"
-7.27707, 40.53605, "Camping municipal de Guarda  10 eur 1furgo+dos pers"
-9.20753, 38.72489, "Camping municipal de Lisboa  26euros 2personas+furgo"
-4.12056, 47.99034, "Camping municipal de Quimper  (Tarifa:10eur/dia(furgo+2pax);servicios basicos)"
0.32101, 47.00800, "Camping Municipal de Richelieu  Agua: Si, Wc: Si, Gratuito: no (8 eur/noche)"
9.19490, 41.74990, "Camping municipal de Zonza  (14eur/noche;Agua: Si WC:Si)"
-9.76290, 31.49187, "Camping municipal Essaouira  60 dh/dia (furgo+2 pax)"
-3.10510, 47.47464, "Camping Municipal Goviro  (14eur/dia(furgo+2pax);wifi, parque de juegos....)"
-2.34146, 48.66407, "Camping Municipal Greves d'Enbas  Gratuito: no; Agua: si; Wc: si"
-1.29437, 48.61708, "Camping municipal La Selune (Ducey)  (Precio:10eur/dia(furgo+2pax); Agua,wc,duchas)"
-4.60585, 48.27608, "Camping Municipal Lannic (Camaret-su-Mer)  Agua: Si, WC: Si, Gratuito: No"
-2.88288, 47.55591, "Camping Municipal Le Tindio (Arzon)  Gratuito: no; Agua: si; Wc: si; Duchas: si"
-1.63739, 48.33921, "Camping municipal L´Etang du Boulet (Feins)  Gratuito: no; Agua: si; Wc: si"
4.09195, 47.27429, "Camping Municipal Morvan  (10eur,furgo,2pers)"
-6.88660, 30.92307, "Camping Municipal Ouarzazate  50dirham/noche"
-4.99837, 42.97878, "Camping Municipal RIAÑO  Gratuito: No, Pernocta: Si Agua: Si WC:si"
-8.72151, 40.68116, "Camping Municipal Sao Jacinto  7.50 eur/noche(furgo+2 pax+electr)"
-3.60104, 48.66816, "Camping municipal St.Efflan  Gratuito: no; Agua: si; Wc: si"
4.28040, 46.43945, "Camping Municipal Ville de Charolles  (10eur,furgo,2pers)"
1.61619, 44.80973, "Camping Naturelle Ferme Branche (Rocamadour)  (10eur/dia(furgo+2pax);baños, parque infantil..)"
-1.06827, 37.58564, "Camping naturista El Portus  Tarifa: 30 eur/dia (furgo + 2 pax); restaurante, supermercado, piscina, wifi."
0.80390, 40.88685, "Camping Nautic  (30eur/dia(furgo+2pax);piscina,super,bar..)"
12.58677, 55.74620, "Camping Nordmalings-Charlottenlund  Gratuito: No Agua: Si WC: Si"
-9.46667, 38.72170, "Camping Orbitur (Guincho)  Gratuito: no; Agua: si; Wc: si"
-7.90079, 38.56055, "Camping Orbitur Evora  Gratuito: No, Pernocta: Si Agua: Si WC:si"
-1.09297, 42.90013, "Camping Osate (Otsagabia)  Gratuito: no; Agua: si; Wc: si"
13.39023, 49.77725, "Camping Ostende (Plzen)  (Tarifa:14eur/dia(furgo+2pax)"
-0.27994, 42.48241, "Camping Oturia  Gratuito: No, Pernocta: Si Agua: Si WC:si"
27.24799, 60.52778, "Camping Oy Hamina  (22 eur/dia(furgo+2pax); cocina; restaurante)"
-1.22062, 44.57251, "Camping Panorama du Pyla  17 eur/noche; supermercado, restaurante, piscina"
-8.07031, 41.27938, "Camping Penedo (Amarante)  10.30 eur.(furgo+2 pax);  tienda; bar ; piscina; vaciado grises"
-3.45752, 42.46058, "Camping Picon del Conde  (Tarifa:15eur/dia(furgo+2pax);tienda,lavadora,piscina)"
