; El Archivo Poi Ascii ha sido creado Encendio 16/06/2016 por PoiEdit, ©2002-2008 por Dnote Software (http://www.dnote.nl). Todos Los Derechos Reservados.

-1.58224, 43.15838, "Alto de Larrazu  (Gratuito;Agua:no;Wc:no)"
-4.12424, 43.30769, "Alto de San Cipriano  (Gratuito;Agua:no;Wc:no)"
4.39112, 51.21452, "Amberes  Gratuito: si; Agua: no; Wc: no"
2.37875, 43.94770, "Ambialet  Gratuito; Agua: no; Wc:si"
0.99008, 47.40822, "Amboise  (Gratuito;Agua:no;Wc:no;parking urbano)"
20.48168, 39.24015, "Ammoudia  (Gratuito;Agua:no;Wc:no)"
-2.72670, 43.21287, "Amorebieta-Etxano (Parque Jauregibarria)  Gratuito Si, Agua Si, WC Si"
4.91974, 52.38561, "Amsterdam Meeuwenlaan 201  Gratuito Si, Agua No, WC No"
-9.11178, 42.75781, "Ancoradoiro  Gratuito Si, Agua No, WC No"
-4.03507, 38.16318, "Andujar - Sierra Morena"
-0.83112, 42.75680, "Anso  gratuito: si, agua: si, wc:no"
-1.63609, 42.83463, "Ansoain  Gratuito; Agua: si; Wc: no"
6.42257, 46.35961, "Anthy-sur-Leman  (Gratuito;Agua:si;Wc:si;duchas:si)"
0.41918, 41.00356, "Antigua Estacion Prat de Comte  (Gratuito;Agua:no;Wc:no; acceso via verde)"
-6.26941, 36.49280, "Aparcamiento de Cortadura (Cadiz capital)  Gratis: Si, Agua: Si, WC:Si"
-3.63439, 40.40132, "Aparcamiento de Pavones   (Gratuito;Agua:no;Wc:no;parking urbano)"
12.58497, 55.64168, "Aparcamiento del Albergue de Juventud COPENHAGEN A  Gratuito: Si, Pernocta: Si Agua: Si WC:si"
-4.13584, 40.95623, "Aparcamiento del Santuario de Fuencisla  Gratuito: si Agua: si WC: si"
2.74227, 42.49478, "Aparcamiento en Ceret  Gratuito: si; Agua: si; Wc: si"
-1.08802, 42.90550, "aparcamiento en Ochagavia  gratuito: si, agua: no, wc:no"
-0.05730, 38.60040, "Aparcamiento universisad de Altea.  Gratuito: si Agua: Si WC: si"
-5.16732, 38.60352, "Apartamentos rurales Monte Malagon  (Gratuito;Agua:si;Wc:si)"
-0.66867, 42.71011, "Aragues del Puerto  (Gratuito;Agua:si;Wc:si)"
-2.43371, 43.00094, "Araotz (parking cueva Arrikrutz)  Gratuito; Agua: no; Wc: no"
5.77528, 46.90197, "Arbois  (Gratuito;Agua:si;Wc:si;parking urbano)"
1.35531, 41.31009, "Arbreda de Vilarodona  (Gratuito;Agua:no;Wc:no)"
-0.75660, 42.20088, "Ardisa  (Parking urbano;Gratuito;Agua:no;Wc:no)"
-6.22497, 56.72576, "Ardnamurchan Lighthouse  (Gratuito;Agua:si;WC:si)"
-6.61370, 41.22008, "Area Ac Aldeadavila de la Ribera   (Gratuito;Agua:si;Wc:no;Vaciado:si;Elec:no)"
-2.43284, 36.81532, "Area Ac Almeria  (Area privada;12eur/noche;Agua:si;Wc:si;Vaciado:si;Elec:?)"
-3.32871, 42.55127, "Area Ac Briviesca  (Gratuito;Agua:no;Wc:no;Vaciado:si;Elect:no)"
6.62111, 49.73987, "Area Ac In den Moselauen (Trier)  (Gratuito;Agua:si;Wc:no)"
7.26188, 48.13608, "Area AC Kayserberg  (8 eur/dia;Agua:si;vaciado:si;WC:si; electric;no)"
-1.52157, 43.34937, "Area Ac Lago Senpere"
2.93786, 45.96136, "Area Ac Manzat  Gratuito; Agua: si; Wc: no"
2.98091, 43.98123, "Area Ac Roquefort sur Soulzon   (Gratuito;Agua:si;Wc:si;Vaciado:si;Elec:?)"
2.56436, 44.53585, "Area Ac Villecomtal   (Gratuito;Agua:si;Wc:si;Vaciado:si;Elec:no)"
0.56683, 42.64128, "Area acampada de Senarta (Benasque)  (13eur/noche (furgo+2 pax);Agua: si;Wc:en verano;duchas:en verano)"
1.54926, 42.13475, "Area de Codo  Gratuito: si Agua: No WC: si"
3.02446, 44.09534, "Area de descanso de Brocuejouls (Millau)  Gratuito; Agua: si; Wc: si; Area de descanso en autopista"
-3.60923, 41.06607, "Area de descanso Horcajo de la Sierra  (Area de autopista;Gratuito;Agua:si;Wc:si)"
13.28254, 68.10380, "Area de descanso Lafoten  (Gratuito;Agua:si;WC:si)"
1.02787, 42.27134, "Area de descanso Monumento al Raier  (Gratuito; Agua: si; Wc: no)"
1.83455, 42.34584, "Area de descanso Tunel del Cadí  Gratuito; Agua: no; Wc: si; area de descanso de autopista"
-6.77127, 40.12125, "Area de interpretacion de Cilleros  (Gratuito;Agua:si;Wc:no)"
0.94623, 41.91293, "Area de l Espadella (Alos de Balaguer)  (Gratuito;Agua:si;Wc:no)"
0.47052, 40.65946, "Area de Medi Ambient  (Gratuito;Agua:si;Wc:si)"
-5.67845, 35.68984, "Area de serv Mellousa   (Area en autopista;Gratuito;Agua:si;Wc:si)"
7.54117, 46.87835, "Area de servicio de Münsingen  Gratuito; Agua: si; Wc: si; area de descanso en autopista"
16.96669, 61.07389, "Area de servicio de Soederhamn  (Gratuito;Agua:no;Wc:si;area de servicio autopista)"
8.70035, 47.44909, "Area de servicio Kemptthal  Gratuito; Agua: si; Wc: si; area de servicio de autopista"
10.65352, 60.93102, "Area de servicio Moelv  (Gratuito;Agua:no;Wc:si)"
0.30364, 40.87396, "Area dels Ateus  Gratuito: si Agua: Si WC: si"
-3.68566, 40.86344, "Area La Pesquera (Valdemanco)  (Gratuito;Agua:no;Wc:no)"
-0.33203, 39.38667, "Area privada La Marina (El Saler)  (Tarifa:11eur/noche;Agua:si;Wc:si;Vaciado:si;Elec:?)"
-7.02767, 43.26825, "Area rec de Millarado (Sta Eulalia de Oscos)  (Gratuito;Agua:no;Wc:no)"
-4.04084, 37.54172, "Area rec de Puente Palomillas  (Gratuito;Agua:si;Wc:no)"
-3.06785, 41.84380, "Area rec Fuente Briones  gratis: si agua: si wc: si"
-6.09748, 40.48957, "Area rec Fuente El CastaÃ±o (La Alberca)  (Gratuito;Agua:si;Wc:no)"
-8.63646, 42.55490, "Area rec Rio Barosa (Barro)  (Gratuito;Agua:si;WC:si)"
-1.24472, 40.05575, "Area rec Val de la Sabina (Sesga)  Gratuito: si Agua: Si WC: no"
-3.20508, 42.32150, "Area rec. Acebal Vizcarra (Pradoluengo)  (Gratuito;Agua:si;Wc:si)"
-8.40814, 42.75469, "Area rec. Agronovo (Vedra)  (Gratuito;Agua:si;Wc:no)"
-3.60876, 38.29748, "Area rec. Aquisgrana (La Carolina)   (Gratuito;Agua:si;Wc:si)"
-5.07401, 43.46236, "Area rec. de Ardines (Ribadesella)  (Acceso dificil;Gratuito;Agua:si;wc:no)"
-5.41082, 43.15321, "Area rec. de Caleao  (Gratuito;Agua:si;Wc:no)"
-1.51314, 40.99859, "Area rec. de Gallocanta  (Gratuito;Agua:si;Wc:si)"
-4.54034, 39.49722, "Area rec. de La Presa (Navas de Estena)  (Gratuito;Agua:no;Wc:no)"
-5.30147, 39.58716, "Area rec. de Los Horcones (Navatrasierra)  (Gratuito;Agua:no;Wc:no)"
-4.83140, 40.28963, "Area rec. de Mijares  Gratuito"
-7.14564, 43.40910, "Area rec. de San Tirso de Abres   (Gratuito;Agua:si;Wc:no)"
-1.76421, 42.67223, "Area rec. de Sta Maria de Eunate  (Gratuito;Agua:si;Wc:no)"
-0.72581, 42.69365, "Area rec. de Urdues  (Gratuito;Agua:no;Wc:no)"
-0.70008, 42.67679, "Area rec. El Cenarron  (Gratuito;Agua:no;Wc:no)"
-4.09238, 38.84933, "Area rec. El Charcazo  (Gratuito;Agua:no;Wc:no)"
-0.93550, 42.27273, "Area rec. El Frago  (Gratuito;Agua:si;Wc:no)"
-2.63268, 41.06262, "Area rec. El Pinar (Siguenza)  Gratuito: Si, Pernocta: Si Agua:  Si WC:No"
-4.13526, 43.18933, "Area rec. El Prauco (Los Llares)  Gratuito:si; Agua: si; Wc: no"
-4.11789, 40.60955, "Area rec. El Tomillar (El Escorial)  (Gratuito;Agua:no;Wc:no)"
-2.88033, 42.91204, "Area rec. Eskolumbe  (Gratuito;Agua:si;Wc:no)"
-0.54105, 38.74603, "Area rec. Font de Mariola  (gratuito;Agua:si;Wc:si)"
0.43205, 40.89896, "Area rec. Font Nova  (Gratuito;Agua:si;Wc:no)"
-8.34454, 42.83692, "Area rec. Illa de Remesquide  (Gratuito;Agua:si;Wc:no)"
-2.37035, 43.13092, "Area rec. Iturriberri  Gratuito; Agua: si; Wc: si"
-4.86504, 39.30866, "Area rec. La Barca  (Gratuito;Agua:si;Wc:no;playa fluvial)"
-4.96690, 43.45456, "Area rec. La Garaña  Gratuito; Agua: si; Wc: no"
-2.50352, 42.44910, "Area rec. La Grajera (Logroño)  (Gratuito;Agua:si;Wc:no)"
-4.84306, 39.18878, "Area rec. La Muela  (Gratuito;Agua:no;Wc:no)"
-2.57269, 38.32496, "Area rec. Las Acebeas (Siles)  (Gratuito;Agua:no;Wc:no)"
-5.54750, 40.34210, "Area rec. Las Pasaderas  (Gratuito;Agua:no;Wc:no)"
-5.99435, 43.27441, "Area rec. Las Xanas (Villanueva)  (Gratuito;Agua:no;Wc:no)"
-5.50349, 36.74432, "Area rec. Los CaÃ±itos (El Bosque)  (Gratuito;Agua:si;Wc:no)"
-4.17656, 40.59218, "Area rec. Los Llanillos (S.Lorenzo del Escorial)  (Gratuito;Agua:no;Wc:no)"
-4.94885, 39.32379, "Area rec. Los Robledillos  (Gratuito:no;Agua:si;Wc:no)"
-3.62308, 41.48244, "Area rec. Moral de Hormuez  Gratuito; Agua: no; Wc: no"
-8.12655, 43.36769, "Area rec. Muiño de Ferreñas  (Gratuito;Agua:si;Wc:no)"
-7.85793, 42.87365, "Area rec. Os Chacotes (Palas de Rei)  (Gratuito;Agua:si;Wc:si)"
-5.32138, 39.37405, "Area rec. Puertollano  (Gratuito;Agua:no;Wc:no)"
-3.33693, 36.96087, "Area rec. Rio Bermejo  (Gratuito;Agua:si:Wc:si)"
-2.42903, 43.11790, "Area rec. San Martzial (Bergara)  (Gratuito; Agua: si; Wc: no)"
-7.88863, 43.18701, "Area rec. Sete Muiños (Guitiriz)  (Gratuito; Agua: si;Wc: si; piscina fluvial)"
-1.77731, 41.88502, "Area rec. Soto Blanco (Los Fayos)  (Gratuito;Agua:si;Wc:si)"
-5.89190, 43.16010, "Area rec. Valle La Peral  (Gratuito;Agua:si;Wc:si)"
-8.12967, 43.42832, "Area rec. Xunqueira de Arriba (Pontedeume)  Gratuito; Agua: no; Wc: no"
-7.98633, 41.97103, "Area recr. Porto Quintela  Gratuito; Agua: si; Wc: no"
-2.08230, 42.73266, "Area recreatica de Artavia  Agua: Si  Luz: No  WC: Si  Gratuito: Si"
-8.94150, 42.80573, "Area recreatica Siavo  Agua: Si    WC: No   Gratuito: Si"
-7.68747, 43.30186, "Area recreativa A Magdalena (Villalba)  Gratuito; Agua: si; Wc: no"
-8.93220, 37.09122, "Area recreativa Cordoama  (Gratuito;Agua:no;Wc:no)"
-8.91781, 42.82295, "Area Recreativa de Albán  Agua: No   WC: No    Gratuito: Si"
-2.13526, 43.20270, "Area recreativa de Andazarrate  Gratuito; Agua: si; wc: no"
-2.28687, 43.28823, "Area recreativa de Elorriaga  Gratuito: si Agua: Si WC: si"
-2.11144, 43.10460, "Area recreativa de Langaurre  Gratuito; Agua: si; Wc: si; acceso estrecho"
-2.09001, 43.29392, "Area recreativa de Luzarbe (Orio)  Gratuito; Agua: si; Wc: si"
-2.46583, 42.62670, "Area recreativa de Marañon  Gratuito; Agua: si; Wc: no"
-5.05783, 43.02799, "Area recreativa de Mirva (Burón)  Gratuito: Si, Agua: Si, WC: no"
-2.00962, 43.20274, "Area recreativa de Otita (Andoain)  Gratuito: si; Agua: si; Wc: no"
-6.99224, 43.55405, "Area recreativa de PenaRonda"
-5.49963, 43.36975, "Area recreativa de Praeres  Gratuito; Agua: no; Wc: no"
-4.77770, 41.55312, "Area recreativa de Puente Duero  Agua: No, Wc: No, Gratuito: No"
-7.02026, 43.25914, "Area recreativa de Pumares"
-7.33698, 42.72659, "Area Recreativa de Samos  Gratuito; Agua: no; Wc: no"
0.68545, 52.45367, "Area recreativa de St Helens  Gratuito: si Agua: Si WC: si"
-3.20876, 42.27907, "Area Recreativa de Zarcia  Gratis: Si, Agua: Si, WC: No"
-1.16858, 42.90495, "Area recreativa de Zatoya  Agua: No, Wc: No, Gratuito: Si"
-5.19147, 43.44231, "Area recreativa del alto de El Fitu  Gratuito: si Agua: Si  WC: No"
-4.03280, 42.85116, "Area recreativa del Campo de San Miguel  Gratis: Si, Agua: Si, C: No"
-4.08926, 36.91754, "Area recreativa El Alcazar  Gratis: Si, Agua: Si, C:Si"
-4.61329, 43.20528, "Area recreativa El Castañar  Gratuito; Agua: si; Wc: no"
-4.29114, 38.97976, "Area recreativa El Ejido (Luciana)   (Gratuito;Agua:si;Wc:si)"
-5.91614, 43.28978, "Area recreativa embalse de Afilorios  Gratuito: si, Agua: no, WC: no"
1.02177, 41.35052, "Area recreativa Font de la Teula  Gratuito; Agua: si; Wc: no"
-2.83508, 43.42267, "Area recreativa Jata Mendi (Bakio)  Gratuito; Agua: no; Wc: no"
-0.50537, 39.85283, "Area Recreativa Llanos de Gaetano y Torrecilla (Al  Gratuito; ; WC:No"
-2.75893, 43.44621, "Area recreativa Matxitxako  (Gratuito;Agua:no;Wc:no)"
-5.78791, 43.52531, "Area recreativa Monte Areo  Gratuito; Agua: solo en verano; Wc: solo en verano"
-2.91672, 43.23924, "Area recreativa Montefuerte-Ollargan  Gratuito; Agua: si; Wc: si"
-7.77969, 43.47161, "Area recreativa O Caneiro (As Pontes)  Gratuito; Agua: si; Wc: si"
-6.87675, 43.22611, "Area Recreativa Os Valles  (Gratuito;Agua:si;WC:no)"
-2.86443, 42.57309, "Area Recreativa Paseo Fuente del Moro (Haro)  Gratuito: si, Agua: si, Wc: no"
-3.80122, 40.98084, "Area recreativa Peña Alta (Lozoya)  Gratuito; Agua: si; Wc: no"
-0.57231, 40.34021, "Area recreativa Pino Escobon (Linares de Mora)  Gratuito: si; Agua: si; Wc: si"
-7.73672, 43.62170, "Area recreativa Ponte Segade  Gratuito; Agua: no; wc:si"
-2.50546, 37.94212, "Area Recreativa Puente Tablas (Huescar)  Gratuito; Agua: si; Wc: no"
-1.94877, 43.09829, "Area recreativa Urtoko-Zubieta  Gratuito; Agua: si; Wc: no"
0.71690, 40.86357, "Area recreativa, ermita S. Cristofol, El Perello  Gratuito Si, Agua Si, WC No"
-2.01183, 43.07071, "Area recreativo de Arribe-Atallu  Gratuito; Agua: si; Wc: si"
8.71655, 62.96851, "Area servicio Surnadal  (Gratuito;Agua:no;Wc:no)"
-8.01250, 42.33288, "Area Termal de Barbantes  (Gratuito;Agua:no;Wc:no)"
-8.43216, 42.74547, "Areal de Berres  (Gratuito;Agua:no;Wc:no)"
4.18783, 40.02390, "Arenal de En Castell  (Gratuito;Agua:no;Wc:no)"
-5.17943, 43.47441, "Arenal de Moris (Caravia)  (Gratuito:no(3eur/noche);Agua:si;Wc:si)"
-0.07669, 42.99319, "Argeles-Gazost  Gratuito Si, Agua No, WC No"
6.92782, 45.98524, "Argentiére  Gratuito: Si  Agua potable: No WC: Si"
6.92583, 45.97915, "Argentiére-Les Grands Montets  (Gratuito. WC:No)"
-0.32379, 42.58015, "Arguisal  (Gratuito; agua: no; wc: no; sitio solitario junto al rio)"
20.68807, 39.94461, "Aristi- Papingo   Gratuito; Agua: no; Wc: no"
-1.79477, 43.27150, "Aritxulegi-Aiako arria  Agua SI-WC NO- Vaciado NO-Gratis"
20.06143, 39.37818, "Arkoudilas beach (Corfu)   (Gratuito;Agua:no;Wc:no)"
4.62299, 43.67069, "Arles  (Gratuito;Agua:no;Wc:no;parking urbano)"
2.64119, 42.46369, "Arles-Sur Tech  (Gratuito;Agua:no;Wc:si)"
-2.89382, 43.43164, "Armintza  Gratuito; Agua; si; Wc:no"
-2.09949, 42.22144, "Arnedo   (Gratuito;Agua:si;Wc:no)"
-4.36698, 36.71903, "Arroyo Jabonero (Malaga)  Gratuito; Agua: si; Wc: si; parking urbano"
6.35928, 45.02997, "Arsine  Gratuito Si, Agua No, WC No"
-8.15852, 42.92751, "Arzua  (Gratuito;Agua:no;Wc:no)"
6.84361, 60.88017, "AS de Gudvangen  (Gratuito;Agua:no;Wc:si"
-6.02997, 35.47229, "Ashila  Gratuito: no (30 dh/noche); Agua: no; Wc: si (1 dh)"
-2.22985, 43.30368, "Askizu  Gratuito; Agua: si; Wc: no"
-2.09769, 43.19235, "Asteasu  Gratuito; Agua: no; Wc: si"
0.78065, 43.64772, "Aubiet  Agua: No, Wc: No, Luz: No, Gratuito: Si"
-2.12920, 40.07635, "Auditorio de Cuenca  (Gratuito;Agua:no;Wc:no;parking urbano)"
-7.34273, 42.45839, "Augasmestas  Agua: Sí, WC: Si, Gratuito: Si"
10.93853, 48.34433, "Augsburg I  Gratutito; agua: no; Wc: si"
10.89722, 48.35473, "Augsburg II  Gratuito: si, Agua: no, Wc: no"
3.28477, 44.72148, "Aumont-Aubrac  Gratuito; Agua: si; Wc: si"
10.79676, 52.43508, "Autostat (Wolfsburg)  Gratuito: no (3 eur/dia); Agua: no; Wc: no; Electricidad: si"
4.27278, 39.88914, "Av. de Port de Maó  Gratuito; Agua: no; Wc: no; parking urbano"
5.28617, 59.35244, "Avaldsnes  (Gratuito;Agua:no;Wc:no)"
-8.65617, 40.64459, "Aveiro  Gratuito; Agua: si; Wc: no"
-1.39400, 46.18181, "Avenue de la Plage (Isla de RÃ©)  (Gratuito;Agua:si;WC:si)"
1.83574, 42.72201, "Ax les Thermes   (Gratuito;Agua:no;Wc:no)"
-3.37784, 41.42170, "Ayllon  Gratuito; Agua: No; WC: No; parking urbano"
0.46995, 47.26021, "Azay-le-Rideau   (Gratuito;Agua:no;Wc:no)"
-3.10766, 37.50886, "BaÃ±os de Alicun  (Gratuito;Agua:no;Wc:no)"
-8.10664, 41.86210, "BaÃ±os de Rio Caldo (Lobios)  (Gratuito;Agua:no;WC:no)"
9.78586, 50.30664, "Bad Bruckenau  (Gratuito:no(3eur/24h);Agua:no;Wc:no;elec:si)"
11.87686, 43.79499, "Badia Prataglia  (Gratuito;Agua:si;Wc:no;parking en pueblo pequeño)"
-8.74430, 38.04100, "Badoca park  Gratuito: si; Agua: si; Wc: si"
0.15587, 43.06136, "Bagneres de Bigorre"
11.62041, 43.02899, "Bagno Vignoni  Gratuito;Agua:si;Wc:si"
12.11013, 42.62626, "Bagnoregio  (Gratuito:solo de noche;Agua:no;Wc:no)"
14.40254, 44.95241, "Bahia de Cres  (Gratuito;Agua:si;Wc:no)"
-0.84166, 37.58021, "Bahia de Portman  (Gratuito;Agua:no;Wc:no)"
-1.34334, 43.17657, "Baigorri  Gratuito; Agua: si; Wc: si"
-8.83680, 42.11518, "Baiona. Aparcamiento Santa Marta  Agua: Si, Wc: Si, Gratuito: Si"
-2.80477, 43.42844, "Bakio  (6eur/24h;Agua:si;Wc:si)"
-6.92344, 42.70770, "Balboa  (Gratuito;Agua:no;Wc:no)"
-2.12837, 43.06956, "Baliarrain  (Gratuito;Agua:si;Wc:no)"
-2.04172, 57.25378, "Balmedie  (Gratuito;Agua:si;Wc:si)"
-2.39759, 36.96077, "Balneario Sierra Alhamilla    gratis: si agua: si wc: no"
-2.44940, 37.37323, "Balsa de Cela (Tijola)  (Gratuito;Agua:no;Wc:no)"
-15.53091, 28.15301, "Bañaderos ( Gran Canaria )  gratuito: si, agua:no, wc:no"
-0.38481, 38.43326, "Baños de la Reina (Campello)  Gratuito; Agua: no; Wc: no; parking urbano"
2.05931, 42.45403, "Baños de Llo  (Gratuito;Agua:no;Wc:no)"
-5.85889, 40.30859, "Baños de Montemayor  Gratuito Si, Agua Si, WC No"
-0.23514, 42.76110, "Baños de Panticosa  Gratuito; Agua: no; Wc: no"
1.94485, 42.48707, "Baños romanos de Dorres  (Gratuito;Agua:no;Wc:no)"
-6.94116, 41.02800, "Barca de Alba  (Gratuito;Agua:no;Wc:si)"
9.40464, 43.00506, "Barcaggio  (10eur/24h;Agua:si;Wc:si)"
-4.19343, 43.14368, "Barcena Mayor"
13.75108, 45.68253, "Barcola   (parking urbano;Gratuito;Agua:si;Wc:si)"
5.67105, 50.14079, "Barrage de Nisramont  (Gratuito;Agua:no;Wc:no)"
-14.11791, 28.46073, "Barranco del Agua  (Gratuito;Agua:si;Wc:no)"
-3.21407, 47.64686, "Barre d´Etel  Gratuito; Agua: no; Wc: no"
-2.97008, 43.40461, "Barrika"
-3.25993, 43.27958, "Barrio de Basinagre (Trucios)  Gratuito; Agua: si; Wc: no"
-9.41867, 38.97078, "Barrio de los Pescadores  (Gratuito;Agua:no;Wc:si)"
